timestamp,domain,query_type,dnssec,protocol,client_ip,status,reasons,destination_country,root_domain,device_id,device_name,device_model,device_local_ip,matched_name,client_name
2026-06-19T13:10:10.577Z,a62035b2-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:10:10.527Z,a62035b2-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:10:10.308Z,9f5e34f9-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:10:10.308Z,9f5e34f9-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:10:10.137Z,alt4-mtalk.google.com,A,false,DNS-over-TLS,201.132.242.70,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T13:09:35.961Z,firefox.dns.nextdns.io,A,true,DNS-over-TLS,201.132.242.70,,,MX,nextdns.io,,,,,,
2026-06-19T13:09:35.002Z,detectportal.firefox.com,A,false,DNS-over-TLS,201.132.242.70,blocked,"blocklist:no-g",,firefox.com,,,,,prod.detectportal.prod.cloudops.mozgcp.net,
2026-06-19T13:09:35.001Z,detectportal.firefox.com,A,false,DNS-over-TLS,201.132.242.70,blocked,"blocklist:no-g",,firefox.com,,,,,prod.detectportal.prod.cloudops.mozgcp.net,
2026-06-19T13:09:33.693Z,android-context-data.googleapis.com,A,false,DNS-over-TLS,201.132.242.70,blocked,"blocklist:hagezi-multi-ultimate,blocklist:no-g",,android-context-data.googleapis.com,,,,,,
2026-06-19T13:09:14.025Z,play.googleapis.com,A,false,DNS-over-TLS,201.132.242.70,blocked,"blocklist:no-g",,play.googleapis.com,,,,,,
2026-06-19T13:09:09.791Z,9d3bff3c-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:09:09.743Z,9d3bff3c-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:09:06.548Z,2e4ba511-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:09:06.548Z,2e4ba511-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:08:27.790Z,04944675-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:08:27.744Z,04944675-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:08:24.443Z,10182089-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:08:24.443Z,10182089-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:08:24.110Z,alt8-mtalk.google.com,A,false,DNS-over-TLS,201.132.242.70,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T13:08:14.002Z,play-fe.googleapis.com,A,false,DNS-over-TLS,201.132.242.70,blocked,"blocklist:no-g",,play-fe.googleapis.com,,,,,,
2026-06-19T13:07:39.417Z,detectportal.firefox.com,A,false,DNS-over-TLS,201.132.242.70,blocked,"blocklist:no-g",,firefox.com,,,,,prod.detectportal.prod.cloudops.mozgcp.net,
2026-06-19T13:07:39.416Z,detectportal.firefox.com,A,false,DNS-over-TLS,201.132.242.70,blocked,"blocklist:no-g",,firefox.com,,,,,prod.detectportal.prod.cloudops.mozgcp.net,
2026-06-19T13:07:39.413Z,example.org,A,false,DNS-over-TLS,201.132.242.70,blocked,"blacklist,tld:org",,example.org,,,,,,
2026-06-19T13:07:39.412Z,ipv4only.arpa,A,false,DNS-over-TLS,201.132.242.70,blocked,"blacklist",,,,,,,,
2026-06-19T13:07:39.410Z,cloudflare-dns.com,HTTPS,false,DNS-over-TLS,201.132.242.70,blocked,"bypass-methods",,cloudflare-dns.com,,,,,,
2026-06-19T13:07:37.171Z,firefox.dns.nextdns.io,A,true,DNS-over-TLS,201.132.242.70,,,MX,nextdns.io,,,,,,
2026-06-19T13:07:17.272Z,voilatile-pa.googleapis.com,A,false,DNS-over-TLS,201.132.242.70,blocked,"blocklist:hagezi-multi-ultimate,blocklist:no-g",,voilatile-pa.googleapis.com,,,,,,
2026-06-19T13:07:12.036Z,56f9cdca-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:07:11.988Z,56f9cdca-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:07:11.783Z,35b3720b-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:07:11.783Z,35b3720b-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:07:11.594Z,alt2-mtalk.google.com,A,false,DNS-over-TLS,201.132.242.70,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T13:06:14.854Z,cddb15e8-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:06:14.808Z,cddb15e8-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:06:11.512Z,3d6aad71-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:06:11.512Z,3d6aad71-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:06:11.191Z,alt6-mtalk.google.com,A,false,DNS-over-TLS,201.132.242.6,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T13:06:08.037Z,connectivitycheck.gstatic.com,A,false,DNS-over-TLS,201.132.242.6,blocked,"blacklist,blocklist:no-g",,gstatic.com,,,,,,
2026-06-19T13:06:07.507Z,mtalk.google.com,A,false,DNS-over-TLS,201.132.242.6,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T13:06:00.765Z,nearbysharing-pa.googleapis.com,A,false,DNS-over-TLS,201.132.242.6,blocked,"blocklist:no-g",,nearbysharing-pa.googleapis.com,,,,,,
2026-06-19T13:05:14.045Z,digitalassetlinks.googleapis.com,A,false,DNS-over-TLS,201.132.243.39,blocked,"blocklist:no-g",,digitalassetlinks.googleapis.com,,,,,,
2026-06-19T13:04:26.499Z,beacons.gvt2.com,A,false,DNS-over-TLS,201.132.241.134,blocked,"blocklist:nextdns-recommended,blocklist:hagezi-multi-ultimate,blocklist:steven-black,blocklist:anti-ad,blocklist:no-g,blocklist:oisd,blocklist:hagezi-multi-pro-plus,blocklist:hagezi-multi-pro,blocklist:hostsvn,blocklist:logroid-adaway-japan",,gvt2.com,,,,,,
2026-06-19T13:04:18.834Z,android.apis.google.com,A,false,DNS-over-TLS,201.132.241.134,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T13:04:18.318Z,firebaseinstallations.googleapis.com,A,false,DNS-over-TLS,201.132.241.134,blocked,"blocklist:no-g",,firebaseinstallations.googleapis.com,,,,,,
2026-06-19T13:04:11.510Z,play.googleapis.com,A,false,DNS-over-TLS,201.132.241.134,blocked,"blocklist:no-g",,play.googleapis.com,,,,,,
2026-06-19T13:04:04.883Z,e6fa6cf4-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:04:04.838Z,e6fa6cf4-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:04:04.646Z,b43aa59a-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:04:04.646Z,b43aa59a-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:04:04.320Z,alt3-mtalk.google.com,A,false,DNS-over-TLS,201.132.241.134,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T13:04:02.019Z,android-context-data.googleapis.com,A,false,DNS-over-TLS,201.132.241.134,blocked,"blocklist:hagezi-multi-ultimate,blocklist:no-g",,android-context-data.googleapis.com,,,,,,
2026-06-19T13:02:37.327Z,1ad4b758-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:02:37.282Z,1ad4b758-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:02:34.081Z,586f0211-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:02:34.081Z,586f0211-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:02:11.737Z,www.googleapis.com,A,false,DNS-over-TLS,201.132.243.38,blocked,"blocklist:no-g",,www.googleapis.com,,,,,,
2026-06-19T13:01:51.632Z,eb2ef7cf-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:01:51.586Z,eb2ef7cf-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:01:51.356Z,781d146a-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:01:51.310Z,781d146a-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:01:51.194Z,alt1-mtalk.google.com,A,false,DNS-over-TLS,201.132.243.38,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T13:01:46.240Z,3aeda54f-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:01:46.194Z,3aeda54f-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:01:42.493Z,de2c0420-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:01:42.493Z,de2c0420-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:01:42.324Z,alt5-mtalk.google.com,A,false,DNS-over-TLS,201.132.243.38,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T13:01:15.468Z,voilatile-pa.googleapis.com,A,false,DNS-over-TLS,201.132.243.38,blocked,"blocklist:hagezi-multi-ultimate,blocklist:no-g",,voilatile-pa.googleapis.com,,,,,,
2026-06-19T13:01:15.175Z,play-fe.googleapis.com,A,false,DNS-over-TLS,201.132.243.38,blocked,"blocklist:no-g",,play-fe.googleapis.com,,,,,,
2026-06-19T13:00:54.506Z,12ddcd48-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:00:54.458Z,12ddcd48-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:00:54.268Z,abf02011-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:00:54.268Z,abf02011-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T13:00:50.360Z,mtalk.google.com,A,false,DNS-over-TLS,201.132.243.38,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T13:00:25.966Z,nearbysharing-pa.googleapis.com,A,false,DNS-over-TLS,201.132.243.38,blocked,"blocklist:no-g",,nearbysharing-pa.googleapis.com,,,,,,
2026-06-19T13:00:14.041Z,connectivitycheck.gstatic.com,A,false,DNS-over-TLS,201.132.243.38,blocked,"blacklist,blocklist:no-g",,gstatic.com,,,,,,
2026-06-19T12:59:20.395Z,7d99d0cc-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:59:20.347Z,7d99d0cc-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:59:20.160Z,f32a3e37-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:59:20.160Z,f32a3e37-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:59:09.094Z,play.googleapis.com,A,false,DNS-over-TLS,201.132.242.134,blocked,"blocklist:no-g",,play.googleapis.com,,,,,,
2026-06-19T12:59:02.319Z,digitalassetlinks.googleapis.com,A,false,DNS-over-TLS,201.132.242.134,blocked,"blocklist:no-g",,digitalassetlinks.googleapis.com,,,,,,
2026-06-19T12:58:29.201Z,4a7be1fb-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:58:29.154Z,4a7be1fb-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:58:28.934Z,c8284b18-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:58:28.888Z,c8284b18-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:58:20.031Z,955a8ebf-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:58:19.985Z,955a8ebf-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:58:16.531Z,3f6b82a2-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:58:16.531Z,3f6b82a2-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:58:16.301Z,alt8-mtalk.google.com,A,false,DNS-over-TLS,201.132.240.198,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T12:57:43.429Z,android-context-data.googleapis.com,A,false,DNS-over-TLS,201.132.240.198,blocked,"blocklist:hagezi-multi-ultimate,blocklist:no-g",,android-context-data.googleapis.com,,,,,,
2026-06-19T12:57:37.721Z,278549d7-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:57:37.676Z,278549d7-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:57:37.459Z,218d7e60-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:57:37.459Z,218d7e60-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:57:37.292Z,alt4-mtalk.google.com,A,false,DNS-over-TLS,201.132.240.198,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T12:56:51.390Z,drivefrontend-pa.googleapis.com,A,false,DNS-over-TLS,201.132.240.198,blocked,"blocklist:no-g",,drivefrontend-pa.googleapis.com,,,,,,
2026-06-19T12:56:51.389Z,drivefrontend-pa.googleapis.com,A,false,DNS-over-TLS,201.132.240.198,blocked,"blocklist:no-g",,drivefrontend-pa.googleapis.com,,,,,,
2026-06-19T12:56:49.548Z,android.googleapis.com,A,false,DNS-over-TLS,201.132.240.198,blocked,"blocklist:no-g",,android.googleapis.com,,,,,,
2026-06-19T12:56:40.750Z,66180fc8-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:56:40.704Z,66180fc8-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:56:40.508Z,8ff4e673-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:56:40.508Z,8ff4e673-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:56:40.199Z,alt1-mtalk.google.com,A,false,DNS-over-TLS,201.132.240.198,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T12:56:26.623Z,beacons.gvt2.com,A,false,DNS-over-TLS,201.132.240.198,blocked,"blocklist:nextdns-recommended,blocklist:hagezi-multi-ultimate,blocklist:steven-black,blocklist:anti-ad,blocklist:no-g,blocklist:oisd,blocklist:hagezi-multi-pro-plus,blocklist:hagezi-multi-pro,blocklist:hostsvn,blocklist:logroid-adaway-japan",,gvt2.com,,,,,,
2026-06-19T12:55:49.623Z,365303ab-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:55:49.574Z,365303ab-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:55:49.389Z,fdaa8a1c-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:55:49.389Z,fdaa8a1c-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:55:48.996Z,alt3-mtalk.google.com,A,false,DNS-over-TLS,201.132.243.39,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T12:55:45.103Z,mtalk.google.com,A,false,DNS-over-TLS,201.132.243.39,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T12:55:34.956Z,voilatile-pa.googleapis.com,A,false,DNS-over-TLS,201.132.243.39,blocked,"blocklist:hagezi-multi-ultimate,blocklist:no-g",,voilatile-pa.googleapis.com,,,,,,
2026-06-19T12:55:11.451Z,connectivitycheck.gstatic.com,A,false,DNS-over-TLS,201.132.243.39,blocked,"blacklist,blocklist:no-g",,gstatic.com,,,,,,
2026-06-19T12:55:03.514Z,www.googleapis.com,A,false,DNS-over-TLS,201.132.243.39,blocked,"blocklist:no-g",,www.googleapis.com,,,,,,
2026-06-19T12:54:33.695Z,play-fe.googleapis.com,A,false,DNS-over-TLS,201.132.241.198,blocked,"blocklist:no-g",,play-fe.googleapis.com,,,,,,
2026-06-19T12:54:06.409Z,play.googleapis.com,A,false,DNS-over-TLS,201.132.243.230,blocked,"blocklist:no-g",,play.googleapis.com,,,,,,
2026-06-19T12:53:54.626Z,digitalassetlinks.googleapis.com,A,false,DNS-over-TLS,201.132.243.230,blocked,"blocklist:no-g",,digitalassetlinks.googleapis.com,,,,,,
2026-06-19T12:53:41.847Z,nearbysharing-pa.googleapis.com,A,false,DNS-over-TLS,201.132.243.230,blocked,"blocklist:no-g",,nearbysharing-pa.googleapis.com,,,,,,
2026-06-19T12:53:04.277Z,dl.google.com,A,false,DNS-over-TLS,201.132.240.134,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T12:52:14.931Z,22ae9e3b-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:52:14.887Z,22ae9e3b-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:52:14.522Z,baa85d2b-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:52:14.522Z,baa85d2b-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:52:14.102Z,alt2-mtalk.google.com,A,false,DNS-over-TLS,201.132.243.38,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T12:52:10.737Z,firefox.dns.nextdns.io,A,true,DNS-over-TLS,201.132.243.38,,,MX,nextdns.io,,,,,,
2026-06-19T12:52:04.073Z,android-context-data.googleapis.com,A,false,DNS-over-TLS,201.132.243.38,blocked,"blocklist:hagezi-multi-ultimate,blocklist:no-g",,android-context-data.googleapis.com,,,,,,
2026-06-19T12:51:22.590Z,25ad2f7f-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:51:22.544Z,25ad2f7f-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:51:22.352Z,932f2c7e-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:51:22.352Z,932f2c7e-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:50:34.883Z,4c05bb44-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:50:34.836Z,4c05bb44-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:50:34.633Z,9af58d79-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:50:34.633Z,9af58d79-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:f328:83b6:a874:3316,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-19T12:50:34.469Z,alt4-mtalk.google.com,A,false,DNS-over-TLS,201.132.242.134,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T12:50:03.651Z,geller-pa.googleapis.com,A,false,DNS-over-TLS,201.132.242.134,blocked,"blocklist:hagezi-multi-ultimate,blocklist:no-g",,geller-pa.googleapis.com,,,,,,
2026-06-19T12:50:02.749Z,android.apis.google.com,A,false,DNS-over-TLS,201.132.242.134,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-19T12:50:02.290Z,firebaseinstallations.googleapis.com,A,false,DNS-over-TLS,201.132.242.134,blocked,"blocklist:no-g",,firebaseinstallations.googleapis.com,,,,,,
2026-06-19T12:50:02.257Z,www.googleapis.com,A,false,DNS-over-TLS,201.132.242.134,blocked,"blocklist:no-g",,www.googleapis.com,,,,,,
2026-06-19T12:50:02.113Z,searchnotifications-pa.googleapis.com,A,false,DNS-over-TLS,201.132.242.134,blocked,"blocklist:no-g",,searchnotifications-pa.googleapis.com,,,,,,
2026-06-19T12:50:01.817Z,speechs3proto2-pa.googleapis.com,A,false,DNS-over-TLS,201.132.242.134,blocked,"blocklist:no-g",,speechs3proto2-pa.googleapis.com,,,,,,
2026-06-19T12:50:01.754Z,www.gstatic.com,A,false,DNS-over-TLS,201.132.242.134,blocked,"blacklist,blocklist:no-g",,gstatic.com,,,,,,
2026-06-19T12:50:00.918Z,www.google.com,A,false,DNS-over-TLS,201.132.242.134,blocked,"blocklist:no-g",,google.com,,,,,,
